name_muni,abbrev_state,lon,lat
Imigrante,RS,-51.7754645059939,-29.345745410673
Independência,RS,-54.1803901056226,-27.9015329230814
Inhacorá,RS,-54.0302847969232,-27.9027194258267
Ipê,RS,-51.2990239194498,-28.7178818682297
Ipiranga Do Sul,RS,-52.4181863309298,-27.931259597795
Iraí,RS,-53.2414400782876,-27.2491439860767
Itaara,RS,-53.7619207699163,-29.5769046298411
Itacurubi,RS,-55.2673170693219,-28.8100279173019
Itapuca,RS,-52.1954235756633,-28.7759392611023
Itaqui,RS,-56.1753861440427,-29.2137584972425
Itati,RS,-50.163644037298,-29.4611588751162
Itatiba Do Sul,RS,-52.477543997186,-27.35631107899
Ivorá,RS,-53.5837222658447,-29.5136265459924
Ivoti,RS,-51.1570417340238,-29.5806687683049
Jaboticaba,RS,-53.2642359487347,-27.6297058569944
Jacuizinho,RS,-53.0140707713675,-29.0354366310254
Jacutinga,RS,-52.5470029813669,-27.7869002160019
Jaguarão,RS,-53.3355651057614,-32.4104378043034
Jaguari,RS,-54.6489126004504,-29.4586522062404
Jaquirana,RS,-50.3613476338913,-28.9484372812234
Jari,RS,-54.2984337787538,-29.2920856588373
Jóia,RS,-54.1545940203973,-28.7667507187671
Júlio De Castilhos,RS,-53.6522842809399,-29.2583938601071
Lagoa Bonita Do Sul,RS,-53.0422065716116,-29.5027411835734
Lagoão,RS,-52.7870849177741,-29.2379868357485
Lagoa Dos Três Cantos,RS,-52.8343110420654,-28.5708764930213
Lagoa Vermelha,RS,-51.5016661505085,-28.227466081246
Lajeado,RS,-52.0075200374635,-29.4435499993582
Lajeado Do Bugre,RS,-53.2060306812815,-27.7032349554211
Lavras Do Sul,RS,-54.1536484053511,-30.7720697709069
Liberato Salzano,RS,-53.0638382000051,-27.5495480575657
Lindolfo Collor,RS,-51.2196765473612,-29.5829800848357
Linha Nova,RS,-51.2156765069018,-29.4598049185703
Machadinho,RS,-51.6739625924622,-27.5870835051953
Maçambará,RS,-55.7748459149603,-29.0661618688159
Mampituba,RS,-50.0023271768925,-29.2623277425085
Manoel Viana,RS,-55.5569187133036,-29.428377688626
Maquiné,RS,-50.2091295883225,-29.6337384478166
Maratá,RS,-51.5499704134306,-29.548124903207
Marau,RS,-52.2688088336006,-28.455381637398
Marcelino Ramos,RS,-51.9507356048046,-27.4786004487133
Mariana Pimentel,RS,-51.5841127136023,-30.3142673725427
Mariano Moro,RS,-52.1685841707008,-27.3426255178646
Marques De Souza,RS,-52.1486756796845,-29.2898154863876
Mata,RS,-54.4687110546074,-29.5389733258018
Mato Castelhano,RS,-52.1982724189807,-28.2782893764545
Mato Leitão,RS,-52.1355038196527,-29.5246493427252
Mato Queimado,RS,-54.6557494979048,-28.2437902309745
Maximiliano De Almeida,RS,-51.8153983233662,-27.6038918020842
Minas Do Leão,RS,-52.077886989408,-30.0746821725083
Miraguaí,RS,-53.746018473115,-27.4907626547728
Montauri,RS,-52.050202980844,-28.6698557925098
Monte Alegre Dos Campos,RS,-50.8050665488067,-28.7002476391612
Monte Belo Do Sul,RS,-51.6534981315628,-29.1398731376914
Montenegro,RS,-51.5028002513795,-29.7104015724286
Mormaço,RS,-52.6619210481958,-28.6938790662794
Morrinhos Do Sul,RS,-49.954268604665,-29.3379533475565
Morro Redondo,RS,-52.6378741687754,-31.6372426549118
Morro Reuter,RS,-51.0551212502553,-29.5207334228337
Mostardas,RS,-50.7292054848916,-30.8547285759633
Muçum,RS,-51.8158283474982,-29.1404722413665
Muitos Capões,RS,-51.2302559175307,-28.3859779821323
Muliterno,RS,-51.7769062344406,-28.3269382197897
Não-Me-Toque,RS,-52.8249024253468,-28.4593931429937
Nicolau Vergueiro,RS,-52.4484085510987,-28.5209731082889
Nonoai,RS,-52.8573038137764,-27.3695156988644
Nova Alvorada,RS,-52.1715977690255,-28.7079388218625
Nova Araçá,RS,-51.746376253742,-28.6516783562019
Nova Bassano,RS,-51.7541263149594,-28.7259876089051
Nova Boa Vista,RS,-52.9794711232338,-27.9970607092598
Nova Bréscia,RS,-52.0353741332539,-29.2221617577479
Nova Candelária,RS,-54.1248133222236,-27.5958556529416
Nova Esperança Do Sul,RS,-54.8215364318941,-29.4033196022108
Nova Hartz,RS,-50.8982200436306,-29.5856645928899
Nova Pádua,RS,-51.3159312767048,-29.001197904802
Nova Palma,RS,-53.4163829477068,-29.433395550117
Nova Petrópolis,RS,-51.0848997725203,-29.372368887394
Nova Prata,RS,-51.6083582565162,-28.7609108369762
Nova Ramada,RS,-53.7035011113814,-28.0763949921175
Nova Roma Do Sul,RS,-51.4086895160101,-28.9894177000942
Nova Santa Rita,RS,-51.2886271040984,-29.844418679987
Novo Cabrais,RS,-52.9954523558935,-29.7605292774577
Novo Hamburgo,RS,-51.0489477829486,-29.7349718868399
Novo Machado,RS,-54.5366316455624,-27.5452686526352
Novo Tiradentes,RS,-53.1671635506391,-27.5617810050407
Novo Xingu,RS,-53.0578449327592,-27.7445949108744
Novo Barreiro,RS,-53.1159344505116,-27.8994862643758
Osório,RS,-50.2675953595756,-29.9160100235715
Paim Filho,RS,-51.780398181638,-27.7220535223781
Palmares Do Sul,RS,-50.4491603582724,-30.3624412932103
Palmeira Das Missões,RS,-53.3820740374596,-27.9401654146865
Palmitinho,RS,-53.5876382635307,-27.3278356130441
Panambi,RS,-53.5073986727106,-28.329986558953
Pantano Grande,RS,-52.3709340114587,-30.2577379615321
Paraí,RS,-51.7892591581901,-28.6011096046747
Paraíso Do Sul,RS,-53.1213665788205,-29.6964550830469
Pareci Novo,RS,-51.4227818220147,-29.6106897731266
Parobé,RS,-50.8559002759127,-29.6589924730924
Passa Sete,RS,-52.8703961553249,-29.4396288022633
Passo Do Sobrado,RS,-52.2450835483522,-29.7592035123074
Passo Fundo,RS,-52.4524752231131,-28.2689815533306
Paulo Bento,RS,-52.3954013990742,-27.7103543824309
Paverama,RS,-51.7282556987219,-29.5692288111234
Pedras Altas,RS,-53.6912330872832,-31.8392798137743
Pedro Osório,RS,-52.8726108395434,-31.960417213308
Pejuçara,RS,-53.5935245545399,-28.4543412646319
Pelotas,RS,-52.3411453306469,-31.5811824628885
Picada Café,RS,-51.1083926195018,-29.4609942436607
Pinhal,RS,-53.2351056164682,-27.5290225568986
Pinhal Da Serra,RS,-51.2193704270405,-27.85353140292
Pinhal Grande,RS,-53.3357464133606,-29.291941592874
Pinheirinho Do Vale,RS,-53.6339821447585,-27.2219637187628
Pinheiro Machado,RS,-53.4134103042915,-31.4053123324155
Pirapó,RS,-55.2431202130924,-28.066068726929
Piratini,RS,-53.1032321477737,-31.4390104557452
Planalto,RS,-53.0780319511014,-27.3353707451961
Poço Das Antas,RS,-51.6403809665364,-29.4466304072196
Pontão,RS,-52.6415396413176,-28.0366946818135
Ponte Preta,RS,-52.5060730641955,-27.6547734553846
Portão,RS,-51.2489561513756,-29.7005202517201
Porto Alegre,RS,-51.1650881785234,-30.0953804819925
Porto Lucena,RS,-54.9588585552731,-27.8509177397207
Porto Mauá,RS,-54.6567903895873,-27.5918057773245
Porto Vera Cruz,RS,-54.8907809176251,-27.7548326165529
Porto Xavier,RS,-55.1426197691417,-27.9321595218239
Pouso Novo,RS,-52.2286010247155,-29.158397034348
Presidente Lucena,RS,-51.1742354958126,-29.524542891388
Progresso,RS,-52.3190109574899,-29.2244427591674
Protásio Alves,RS,-51.487497241717,-28.7371492344981
Putinga,RS,-52.1478291173089,-29.0285787227639
Quaraí,RS,-56.1522856658897,-30.2797829127965
Quatro Irmãos,RS,-52.4710073312692,-27.8430991112996
Quevedos,RS,-54.0654975412833,-29.3095923620887
Quinze De Novembro,RS,-53.116784412371,-28.7570488763618
Redentora,RS,-53.6333492178327,-27.5731900682198
Relvado,RS,-52.0678967987774,-29.1186181385636
Restinga Seca,RS,-53.3419028219669,-29.8191684465561
Rio Dos Índios,RS,-52.8795779903219,-27.252910262586
Rio Grande,RS,-52.404682397939,-32.2201878488051
Rio Pardo,RS,-52.4369229390365,-30.0228239687377
Riozinho,RS,-50.3997147519176,-29.6160805699016
Roca Sales,RS,-51.8293822886224,-29.2570612576799
Rodeio Bonito,RS,-53.1705307542622,-27.4633524586285
Rolador,RS,-54.8343681117595,-28.2551373089183
Rolante,RS,-50.5497115291664,-29.6290367514607
Ronda Alta,RS,-52.7493827049715,-27.8113390135993
Rondinha,RS,-52.8929828505481,-27.8325251264099
Roque Gonzales,RS,-55.0870905001238,-28.0600688844685
Rosário Do Sul,RS,-55.1102443718197,-30.325605536183
Sagrada Família,RS,-53.131799944905,-27.7079132524355
Saldanha Marinho,RS,-53.0943082033251,-28.3867851949327
Salto Do Jacuí,RS,-53.2544584214299,-29.0681459453081
Salvador Das Missões,RS,-54.8317382181044,-28.1002924081175
Salvador Do Sul,RS,-51.5366758320225,-29.4578321876708
Sananduva,RS,-51.8003076233778,-27.9572495064414
Santa Bárbara Do Sul,RS,-53.2845182786836,-28.3738458351492
Santa Cecília Do Sul,RS,-51.8983703482405,-28.1811816194109
Santa Clara Do Sul,RS,-52.1319183565029,-29.4535915099858
Santa Cruz Do Sul,RS,-52.4072368134808,-29.6465993260488
Santa Maria,RS,-53.8239270903651,-29.7847834336101
Santa Maria Do Herval,RS,-50.9669290054868,-29.4775661004148
Santa Margarida Do Sul,RS,-54.0977013503757,-30.3710309819283
Santana Da Boa Vista,RS,-53.1770302154773,-30.8170493870673
Sant'ana Do Livramento,RS,-55.5620687504047,-30.7389222745753
Santa Rosa,RS,-54.497063775087,-27.8644984768256
Santa Tereza,RS,-51.7117292730064,-29.1636839959961
Santa Vitória Do Palmar,RS,-53.0073613576209,-33.1636012629424
Santiago,RS,-54.7963999713343,-29.1272603855987
Santo Ângelo,RS,-54.2975965606187,-28.2507338718972
Santo Antônio Do Palma,RS,-52.0085685668564,-28.4955670824969
Santo Antônio Da Patrulha,RS,-50.5593245943331,-29.8727379778428
Santo Antônio Das Missões,RS,-55.4260424201939,-28.4939441623718
Santo Antônio Do Planalto,RS,-52.6814254106286,-28.3651610854463
Santo Augusto,RS,-53.7559320763546,-27.903202353415
Santo Cristo,RS,-54.7109207250429,-27.7983224885392
Santo Expedito Do Sul,RS,-51.6610530775427,-27.9231019071934
São Borja,RS,-55.7966657251224,-28.7467926607335
São Domingos Do Sul,RS,-51.8679543170822,-28.5382159364256
São Francisco De Assis,RS,-55.1311494142396,-29.4479288172783
São Francisco De Paula,RS,-50.5604342750165,-29.199304675841
São Gabriel,RS,-54.3636518281721,-30.3057280587851
São Jerônimo,RS,-51.9117830058706,-30.2905492344899
São João Da Urtiga,RS,-51.8346774138129,-27.7977144458998
São João Do Polêsine,RS,-53.4729414762322,-29.6456221493532
São Jorge,RS,-51.7159125877391,-28.5012364632013
São José Das Missões,RS,-53.1317667231325,-27.7948145048114
São José Do Herval,RS,-52.2744822869003,-29.0651191552211
São José Do Hortêncio,RS,-51.2571655679606,-29.53588091578
São José Do Inhacorá,RS,-54.1239400074565,-27.7387848348434
São José Do Norte,RS,-51.6651825151724,-31.7613924689006
São José Do Ouro,RS,-51.560327784671,-27.7724772925009
São José Do Sul,RS,-51.4843455540366,-29.5483590787213
São José Dos Ausentes,RS,-49.9617165739922,-28.6485531140098
São Leopoldo,RS,-51.1449078005575,-29.7553851569984
São Lourenço Do Sul,RS,-52.1225873502158,-31.2345391175162
São Luiz Gonzaga,RS,-54.8909485880414,-28.4184190340184
São Marcos,RS,-51.0650825170302,-28.9631270594855
São Martinho,RS,-53.9534144334249,-27.7290962713052
São Martinho Da Serra,RS,-53.8862001374341,-29.4747988409923
São Miguel Das Missões,RS,-54.5214814952702,-28.6731366685396
São Nicolau,RS,-55.2481373150858,-28.2031180033574
São Paulo Das Missões,RS,-54.975400697028,-27.9888538403944
São Pedro Da Serra,RS,-51.5063409281564,-29.419697886392
São Pedro Das Missões,RS,-53.2376827522915,-27.7796376557041
São Pedro Do Butiá,RS,-54.8948255138525,-28.1235812641618
São Pedro Do Sul,RS,-54.2378450184146,-29.6115314916894
São Sebastião Do Caí,RS,-51.3380618324287,-29.5890489790068
São Sepé,RS,-53.619978721767,-30.1761185106076
São Valentim,RS,-52.55939563805,-27.5538528074598
São Valentim Do Sul,RS,-51.7609577205075,-29.0570576981749
São Valério Do Sul,RS,-53.9088245371164,-27.8212279324805
São Vendelino,RS,-51.3728841879346,-29.3831481249344
São Vicente Do Sul,RS,-54.7542780998938,-29.709969531552
Sapiranga,RS,-50.9957726268083,-29.6142503929437
Sapucaia Do Sul,RS,-51.1338664593211,-29.8233602824822
Sarandi,RS,-52.8960193902145,-27.9415610234873
Seberi,RS,-53.3625351425023,-27.5011873947094
Sede Nova,RS,-53.9531327207335,-27.641026081146
Segredo,RS,-52.9277673599209,-29.3125185702696
Selbach,RS,-52.9784631115379,-28.6691069559132
Senador Salgado Filho,RS,-54.5365686441176,-28.029006073933
Sentinela Do Sul,RS,-51.6077497857358,-30.6253767923299
Serafina Corrêa,RS,-51.9336418375448,-28.7017015583481
Sério,RS,-52.2440538499899,-29.3950685855965
Sertão,RS,-52.3141045460196,-28.009973859316
Sertão Santana,RS,-51.6299121042783,-30.4669224098485
Sete De Setembro,RS,-54.4600851604214,-28.1453712082245
Severiano De Almeida,RS,-52.1113807011144,-27.4154293622104
Silveira Martins,RS,-53.5703524722251,-29.6329649909311
Sinimbu,RS,-52.569017003862,-29.4449386195613
Sobradinho,RS,-53.0267155607923,-29.4047544732552
Soledade,RS,-52.5373401410516,-28.8394928617733
Tabaí,RS,-51.7309316871611,-29.6670276784547
Tapejara,RS,-52.0106690736258,-28.0585918737269
Tapera,RS,-52.861315089088,-28.6614031439802
Tapes,RS,-51.4413248318446,-30.6639478709597
Taquara,RS,-50.7636569785119,-29.6715345558253
Taquari,RS,-51.8314748934246,-29.7447629857549
Taquaruçu Do Sul,RS,-53.4857570843203,-27.4085129723727
Tavares,RS,-51.0739534585142,-31.2861017086087
Tenente Portela,RS,-53.7640668522996,-27.3726892085415
Terra De Areia,RS,-50.0668115132087,-29.6018050881419
Teutônia,RS,-51.7779322391234,-29.4715606725968
Tio Hugo,RS,-52.5981033301239,-28.5827798153204
Tiradentes Do Sul,RS,-54.1201669940003,-27.3684122738757
Toropi,RS,-54.3011818389625,-29.4703081645534
Torres,RS,-49.8094803838447,-29.3284625925067
Tramandaí,RS,-50.2213361511571,-30.0286462892257
Travesseiro,RS,-52.087421038875,-29.2829663703631
Três Arroios,RS,-52.1801412276325,-27.4925529246855
Três Cachoeiras,RS,-49.9631704523277,-29.4744465960956
Três Coroas,RS,-50.7705498615318,-29.477276934595
Três De Maio,RS,-54.2652262666123,-27.7318662981166
Três Forquilhas,RS,-50.0854834304886,-29.4284364174969
Três Palmeiras,RS,-52.8374561588296,-27.6171442486257
Três Passos,RS,-53.9291741159103,-27.4411618865986
Trindade Do Sul,RS,-52.8990235644968,-27.5277343136098
Triunfo,RS,-51.571087075102,-29.8448946086898
Tucunduva,RS,-54.430759414992,-27.639383405184
Tunas,RS,-52.8927782853197,-29.1142972903443
Tupanci Do Sul,RS,-51.5374899730515,-27.930136774786
Tupanciretã,RS,-54.0032407613547,-29.0206330733507
Tupandi,RS,-51.4266824172669,-29.4744367120456
Tuparendi,RS,-54.5545310658164,-27.7064833334333
Turuçu,RS,-52.1559847107902,-31.4751605507533
Ubiretama,RS,-54.646325498385,-28.0377883365395
União Da Serra,RS,-52.021513114485,-28.7725158584684
Unistalda,RS,-55.1587752244277,-29.0685028557445
Uruguaiana,RS,-56.7299292889013,-29.8405720205805
Vacaria,RS,-50.9237363802179,-28.3704487385574
Vale Verde,RS,-52.1124757551013,-29.8307598655821
Vale Do Sol,RS,-52.6895685063696,-29.5837073951001
Vale Real,RS,-51.2484064614944,-29.3627836201422
Vanini,RS,-51.8347942309725,-28.4904128204422
Venâncio Aires,RS,-52.1951594579676,-29.5785147000378
Vera Cruz,RS,-52.5386267645759,-29.713200169142
Veranópolis,RS,-51.5517354784137,-28.9636210011287
Vespasiano Correa,RS,-51.8604910185144,-29.0668087263614
Viadutos,RS,-51.9937262485656,-27.5724419834646
Viamão,RS,-50.8695508518318,-30.1671503442326
Vicente Dutra,RS,-53.3878751234081,-27.1711517784788
Victor Graeff,RS,-52.6852960979186,-28.5501548826635
Vila Flores,RS,-51.5527636184104,-28.8589360729522
Vila Lângaro,RS,-52.1421609039593,-28.128061599529
Vila Maria,RS,-52.1515800364324,-28.5578859835013
Vila Nova Do Sul,RS,-53.8789311618112,-30.3461949474874
Vista Alegre,RS,-53.5100918424523,-27.3249862983745
Vista Alegre Do Prata,RS,-51.7820976980476,-28.8207331747493
Vista Gaúcha,RS,-53.7000724549752,-27.2658691623145
Vitória Das Missões,RS,-54.4634379985543,-28.3820519090583
Westfalia,RS,-51.7430467816938,-29.4062818002704
Xangri-Lá,RS,-50.0697969193054,-29.80799153332
Água Clara,MS,-52.9910036775245,-19.7824225414993
Alcinópolis,MS,-53.7492336300693,-18.2092114240105
Amambai,MS,-54.9677491869903,-23.1577834442197
Anastácio,MS,-55.7612018165395,-20.7071314228714
Anaurilândia,MS,-52.8082481875962,-22.1116036151873
Angélica,MS,-53.8652409590126,-22.0625398510995
Antônio João,MS,-55.9691784437206,-22.2057161367007
Aparecida Do Taboado,MS,-51.2906239186937,-20.0761226726549
Aquidauana,MS,-55.8633324511843,-19.7556827939132
Aral Moreira,MS,-55.4501815341459,-22.9074404266128
Bandeirantes,MS,-54.2851327715268,-19.805153297005
Bataguassu,MS,-52.5705684377488,-21.8084713808237
Batayporã,MS,-53.1774573689028,-22.3906919850108
Bela Vista,MS,-56.5368061865746,-21.9367737722104
Bodoquena,MS,-56.6925037143114,-20.5533835390744
Bonito,MS,-56.4602477178941,-21.0077926853178
Brasilândia,MS,-52.4343060115946,-21.0756380888594
Caarapó,MS,-54.8045847775915,-22.5875912563507
Camapuã,MS,-53.8692799431231,-19.3413909344479
Campo Grande,MS,-54.2496818578012,-20.9131596100686
Caracol,MS,-57.0894646284827,-21.9407512167694
Cassilândia,MS,-52.1802039619623,-19.0945339064933
Chapadão Do Sul,MS,-52.7375920073626,-18.9847918978161
Corguinho,MS,-55.0577422341971,-19.8066985919632
Coronel Sapucaia,MS,-55.383006641765,-23.3476502185669
Corumbá,MS,-56.7237327181607,-18.731145256124
Costa Rica,MS,-53.1971475947623,-18.6399099304148
Coxim,MS,-54.6747681458842,-18.2806190814908
Deodápolis,MS,-54.151420795277,-22.1563784384411
Dois Irmãos Do Buriti,MS,-55.3656352862187,-20.6146832429115
Douradina,MS,-54.5877738268836,-22.0137358933956
Dourados,MS,-54.8380562006351,-22.1451930591915
Eldorado,MS,-54.2250803945977,-23.7377911098748
Fátima Do Sul,MS,-54.4396542204044,-22.3381316839214
Figueirão,MS,-53.8627845987994,-18.7444171725052
Glória De Dourados,MS,-54.1924134292784,-22.4277193384665
Guia Lopes Da Laguna,MS,-55.9963953374649,-21.5385798647123
Iguatemi,MS,-54.5383466945379,-23.4342140862719
Inocência,MS,-52.0216868628137,-19.6569555583905
Itaporã,MS,-54.873694091431,-22.0024922593552
Itaquiraí,MS,-54.1191907672743,-23.3411600674686
Ivinhema,MS,-53.7991080459413,-22.3712918489239
Japorã,MS,-54.5384963260745,-23.8103500706512
Jaraguari,MS,-54.3478279513121,-20.2273862671258
Jardim,MS,-56.3538479411147,-21.5827476752813
Jateí,MS,-53.9574790248294,-22.7065573477949
Juti,MS,-54.4894403735053,-22.7748863636731
Ladário,MS,-57.5708993108626,-19.1003450133753
Laguna Carapã,MS,-55.132119829985,-22.6768425970201
Maracaju,MS,-55.3965125049308,-21.5519824867894
Miranda,MS,-56.5979819856867,-20.1201516122654
Mundo Novo,MS,-54.2742942784897,-23.9428621203622
Naviraí,MS,-54.0255585148941,-23.0222377667131
Nioaque,MS,-55.8998233642209,-21.1011510223938
Nova Alvorada Do Sul,MS,-54.2155718233149,-21.4916032698768
Nova Andradina,MS,-53.4222525518073,-21.9261961510416
Novo Horizonte Do Sul,MS,-53.7821734404789,-22.6032891730514
Paranaíba,MS,-51.3957625141425,-19.527671331248
Paranhos,MS,-55.355840874903,-23.7117219295311
Pedro Gomes,MS,-54.3366402597057,-17.9081889309688
Ponta Porã,MS,-55.5816061768587,-22.2028607719056
Porto Murtinho,MS,-57.3693367945807,-21.2377422742412
Ribas Do Rio Pardo,MS,-53.5440265305453,-20.5962561526883
Rio Brilhante,MS,-54.5574182387867,-21.6961379623524
Rio Negro,MS,-54.9637821368205,-19.4482599253646
Rio Verde De Mato Grosso,MS,-55.0425086929264,-18.8142268764732
Rochedo,MS,-54.7056189998722,-19.9517728558602
Santa Rita Do Pardo,MS,-52.7742106435135,-21.3194569765031
São Gabriel Do Oeste,MS,-54.4838312044636,-19.1691936868235
Sete Quedas,MS,-55.0273073724907,-23.8806674854097
Selvíria,MS,-51.7578375579264,-20.2828249953643
Sidrolândia,MS,-54.9424714964824,-21.0935696877103
Sonora,MS,-54.4363287688805,-17.6462808444667
Tacuru,MS,-54.9906047673921,-23.6494725427992
Taquarussu,MS,-53.4312221358733,-22.6698009916254
Terenos,MS,-55.0250032154214,-20.4466949178589
Três Lagoas,MS,-52.211555653068,-20.4385914135098
Vicentina,MS,-54.4239539728859,-22.4675788191907
Acorizal,MT,-56.3190943728256,-15.1780823047301
Água Boa,MT,-52.4992436232553,-13.9771337764923
Alta Floresta,MT,-56.3666867960464,-10.055506976088
Alto Araguaia,MT,-53.4684218016911,-17.4435757723984
Alto Boa Vista,MT,-51.7491959766903,-11.8102660809295
Alto Garças,MT,-53.5830091671188,-16.8790000586801
Alto Paraguai,MT,-56.6603268821271,-14.7590936073168
Alto Taquari,MT,-53.2998251325001,-17.8263964937326
Apiacás,MT,-57.8271707495739,-8.75373551266505
Araguaiana,MT,-51.804704434108,-15.1269727328761
Araguainha,MT,-53.1209428983315,-16.7482819972092
Araputanga,MT,-58.4582145733199,-15.2557902675816
